"datazone","year","type","count"
"S01002390",2001,"scotland",1116
"S01002390",2001,"wales",5
"S01002390",2001,"northern_ireland",19
"S01002390",2001,"rep_ireland",2
"S01002390",2001,"other_eu",6
"S01002390",2001,"elsewhere",27
"S01002391",2001,"all_people",1216
"S01002391",2001,"england",94
"S01002391",2001,"scotland",1079
"S01002391",2001,"wales",13
"S01002391",2001,"northern_ireland",5
"S01002391",2001,"rep_ireland",8
"S01002391",2001,"other_eu",6
"S01002391",2001,"elsewhere",11
"S01002392",2001,"all_people",1713
"S01002392",2001,"england",102
"S01002392",2001,"scotland",1559
"S01002392",2001,"wales",5
"S01002392",2001,"northern_ireland",14
"S01002392",2001,"rep_ireland",0
"S01002392",2001,"other_eu",11
"S01002392",2001,"elsewhere",22
"S01002393",2001,"all_people",694
"S01002393",2001,"england",40
"S01002393",2001,"scotland",635
"S01002393",2001,"wales",2
"S01002393",2001,"northern_ireland",0
"S01002393",2001,"rep_ireland",1
"S01002393",2001,"other_eu",1
"S01002393",2001,"elsewhere",15
"S01002394",2001,"all_people",848
"S01002394",2001,"england",37
"S01002394",2001,"scotland",788
"S01002394",2001,"wales",0
"S01002394",2001,"northern_ireland",2
"S01002394",2001,"rep_ireland",3
"S01002394",2001,"other_eu",12
"S01002394",2001,"elsewhere",6
"S01002395",2001,"all_people",768
"S01002395",2001,"england",67
"S01002395",2001,"scotland",678
"S01002395",2001,"wales",2
"S01002395",2001,"northern_ireland",4
"S01002395",2001,"rep_ireland",4
"S01002395",2001,"other_eu",6
"S01002395",2001,"elsewhere",7
"S01002396",2001,"all_people",754
"S01002396",2001,"england",41
"S01002396",2001,"scotland",695
"S01002396",2001,"wales",4
"S01002396",2001,"northern_ireland",5
"S01002396",2001,"rep_ireland",0
"S01002396",2001,"other_eu",1
"S01002396",2001,"elsewhere",8
"S01002397",2001,"all_people",2107
"S01002397",2001,"england",98
"S01002397",2001,"scotland",1948
"S01002397",2001,"wales",12
"S01002397",2001,"northern_ireland",20
"S01002397",2001,"rep_ireland",10
"S01002397",2001,"other_eu",3
"S01002397",2001,"elsewhere",16
"S01002398",2001,"all_people",834
"S01002398",2001,"england",47
"S01002398",2001,"scotland",765
"S01002398",2001,"wales",5
"S01002398",2001,"northern_ireland",8
"S01002398",2001,"rep_ireland",0
"S01002398",2001,"other_eu",3
"S01002398",2001,"elsewhere",6
"S01002399",2001,"all_people",1017
"S01002399",2001,"england",33
"S01002399",2001,"scotland",964
"S01002399",2001,"wales",2
"S01002399",2001,"northern_ireland",3
"S01002399",2001,"rep_ireland",3
"S01002399",2001,"other_eu",4
"S01002399",2001,"elsewhere",8
"S01002400",2001,"all_people",887
"S01002400",2001,"england",65
"S01002400",2001,"scotland",807
"S01002400",2001,"wales",2
"S01002400",2001,"northern_ireland",2
"S01002400",2001,"rep_ireland",1
"S01002400",2001,"other_eu",3
"S01002400",2001,"elsewhere",7
"S01002401",2001,"all_people",1264
"S01002401",2001,"england",153
"S01002401",2001,"scotland",1071
"S01002401",2001,"wales",6
"S01002401",2001,"northern_ireland",10
"S01002401",2001,"rep_ireland",4
"S01002401",2001,"other_eu",8
"S01002401",2001,"elsewhere",12
"S01002402",2001,"all_people",895
"S01002402",2001,"england",63
"S01002402",2001,"scotland",798
"S01002402",2001,"wales",0
"S01002402",2001,"northern_ireland",3
"S01002402",2001,"rep_ireland",2
"S01002402",2001,"other_eu",4
"S01002402",2001,"elsewhere",25
"S01002403",2001,"all_people",974
"S01002403",2001,"england",68
"S01002403",2001,"scotland",867
"S01002403",2001,"wales",2
"S01002403",2001,"northern_ireland",8
"S01002403",2001,"rep_ireland",2
"S01002403",2001,"other_eu",8
"S01002403",2001,"elsewhere",19
"S01002404",2001,"all_people",1221
"S01002404",2001,"england",60
"S01002404",2001,"scotland",1130
"S01002404",2001,"wales",2
"S01002404",2001,"northern_ireland",5
"S01002404",2001,"rep_ireland",3
"S01002404",2001,"other_eu",6
"S01002404",2001,"elsewhere",15
"S01002405",2001,"all_people",777
"S01002405",2001,"england",55
"S01002405",2001,"scotland",699
"S01002405",2001,"wales",4
"S01002405",2001,"northern_ireland",1
"S01002405",2001,"rep_ireland",0
"S01002405",2001,"other_eu",0
"S01002405",2001,"elsewhere",18
"S01002406",2001,"all_people",960
"S01002406",2001,"england",49
"S01002406",2001,"scotland",891
"S01002406",2001,"wales",2
"S01002406",2001,"northern_ireland",3
"S01002406",2001,"rep_ireland",0
"S01002406",2001,"other_eu",3
"S01002406",2001,"elsewhere",12
"S01002407",2001,"all_people",803
"S01002407",2001,"england",47
"S01002407",2001,"scotland",725
"S01002407",2001,"wales",6
"S01002407",2001,"northern_ireland",6
"S01002407",2001,"rep_ireland",3
"S01002407",2001,"other_eu",3
"S01002407",2001,"elsewhere",13
"S01002408",2001,"all_people",885
"S01002408",2001,"england",34
"S01002408",2001,"scotland",822
"S01002408",2001,"wales",2
"S01002408",2001,"northern_ireland",6
"S01002408",2001,"rep_ireland",2
"S01002408",2001,"other_eu",5
"S01002408",2001,"elsewhere",14
"S01002409",2001,"all_people",715
"S01002409",2001,"england",61
"S01002409",2001,"scotland",638
"S01002409",2001,"wales",3
"S01002409",2001,"northern_ireland",1
"S01002409",2001,"rep_ireland",1
"S01002409",2001,"other_eu",3
"S01002409",2001,"elsewhere",8
"S01002410",2001,"all_people",733
"S01002410",2001,"england",41
"S01002410",2001,"scotland",651
"S01002410",2001,"wales",2
"S01002410",2001,"northern_ireland",9
"S01002410",2001,"rep_ireland",2
"S01002410",2001,"other_eu",8
"S01002410",2001,"elsewhere",20
"S01002411",2001,"all_people",1991
"S01002411",2001,"england",81
"S01002411",2001,"scotland",1876
"S01002411",2001,"wales",0
"S01002411",2001,"northern_ireland",5
"S01002411",2001,"rep_ireland",1
"S01002411",2001,"other_eu",11
"S01002411",2001,"elsewhere",17
"S01002412",2001,"all_people",1006
"S01002412",2001,"england",49
"S01002412",2001,"scotland",932
"S01002412",2001,"wales",2
"S01002412",2001,"northern_ireland",5
"S01002412",2001,"rep_ireland",0
"S01002412",2001,"other_eu",4
"S01002412",2001,"elsewhere",14
"S01002413",2001,"all_people",703
"S01002413",2001,"england",44
"S01002413",2001,"scotland",635
"S01002413",2001,"wales",6
"S01002413",2001,"northern_ireland",5
"S01002413",2001,"rep_ireland",0
"S01002413",2001,"other_eu",2
"S01002413",2001,"elsewhere",11
"S01002414",2001,"all_people",613
"S01002414",2001,"england",13
"S01002414",2001,"scotland",593
"S01002414",2001,"wales",0
"S01002414",2001,"northern_ireland",5
"S01002414",2001,"rep_ireland",0
"S01002414",2001,"other_eu",2
"S01002414",2001,"elsewhere",0
"S01002415",2001,"all_people",773
"S01002415",2001,"england",27
"S01002415",2001,"scotland",739
"S01002415",2001,"wales",1
"S01002415",2001,"northern_ireland",0
"S01002415",2001,"rep_ireland",0
"S01002415",2001,"other_eu",3
"S01002415",2001,"elsewhere",3
"S01002416",2001,"all_people",533
"S01002416",2001,"england",41
"S01002416",2001,"scotland",473
"S01002416",2001,"wales",2
"S01002416",2001,"northern_ireland",5
"S01002416",2001,"rep_ireland",1
"S01002416",2001,"other_eu",6
"S01002416",2001,"elsewhere",5
"S01002417",2001,"all_people",722
"S01002417",2001,"england",47
"S01002417",2001,"scotland",652
"S01002417",2001,"wales",1
"S01002417",2001,"northern_ireland",5
"S01002417",2001,"rep_ireland",0
"S01002417",2001,"other_eu",4
"S01002417",2001,"elsewhere",13
"S01002418",2001,"all_people",945
"S01002418",2001,"england",42
"S01002418",2001,"scotland",878
"S01002418",2001,"wales",0
"S01002418",2001,"northern_ireland",2
"S01002418",2001,"rep_ireland",2
"S01002418",2001,"other_eu",8
"S01002418",2001,"elsewhere",13
"S01002419",2001,"all_people",686
"S01002419",2001,"england",48
"S01002419",2001,"scotland",607
"S01002419",2001,"wales",2
"S01002419",2001,"northern_ireland",10
"S01002419",2001,"rep_ireland",3
"S01002419",2001,"other_eu",3
"S01002419",2001,"elsewhere",13
"S01002420",2001,"all_people",694
"S01002420",2001,"england",15
"S01002420",2001,"scotland",659
"S01002420",2001,"wales",0
"S01002420",2001,"northern_ireland",0
"S01002420",2001,"rep_ireland",5
"S01002420",2001,"other_eu",2
"S01002420",2001,"elsewhere",13
"S01002421",2001,"all_people",876
"S01002421",2001,"england",71
"S01002421",2001,"scotland",787
"S01002421",2001,"wales",0
"S01002421",2001,"northern_ireland",3
"S01002421",2001,"rep_ireland",2
"S01002421",2001,"other_eu",5
"S01002421",2001,"elsewhere",8
"S01002422",2001,"all_people",604
"S01002422",2001,"england",30
"S01002422",2001,"scotland",556
"S01002422",2001,"wales",0
"S01002422",2001,"northern_ireland",3
"S01002422",2001,"rep_ireland",1
"S01002422",2001,"other_eu",0
"S01002422",2001,"elsewhere",14
"S01002423",2001,"all_people",744
"S01002423",2001,"england",39
"S01002423",2001,"scotland",682
"S01002423",2001,"wales",1
"S01002423",2001,"northern_ireland",2
"S01002423",2001,"rep_ireland",1
"S01002423",2001,"other_eu",3
"S01002423",2001,"elsewhere",16
"S01002424",2001,"all_people",900
"S01002424",2001,"england",42
"S01002424",2001,"scotland",829
"S01002424",2001,"wales",2
"S01002424",2001,"northern_ireland",2
"S01002424",2001,"rep_ireland",9
"S01002424",2001,"other_eu",7
"S01002424",2001,"elsewhere",9
"S01002425",2001,"all_people",923
"S01002425",2001,"england",39
"S01002425",2001,"scotland",856
"S01002425",2001,"wales",3
"S01002425",2001,"northern_ireland",2
"S01002425",2001,"rep_ireland",12
"S01002425",2001,"other_eu",2
"S01002425",2001,"elsewhere",9
"S01002426",2001,"all_people",760
"S01002426",2001,"england",41
"S01002426",2001,"scotland",689
"S01002426",2001,"wales",1
"S01002426",2001,"northern_ireland",3
"S01002426",2001,"rep_ireland",2
"S01002426",2001,"other_eu",8
"S01002426",2001,"elsewhere",16
"S01002427",2001,"all_people",805
"S01002427",2001,"england",46
"S01002427",2001,"scotland",740
"S01002427",2001,"wales",1
"S01002427",2001,"northern_ireland",3
"S01002427",2001,"rep_ireland",1
"S01002427",2001,"other_eu",9
"S01002427",2001,"elsewhere",5
"S01002428",2001,"all_people",532
"S01002428",2001,"england",22
"S01002428",2001,"scotland",504
"S01002428",2001,"wales",0
"S01002428",2001,"northern_ireland",1
"S01002428",2001,"rep_ireland",4
"S01002428",2001,"other_eu",0
"S01002428",2001,"elsewhere",1
"S01002429",2001,"all_people",1226
"S01002429",2001,"england",56
"S01002429",2001,"scotland",1136
"S01002429",2001,"wales",0
"S01002429",2001,"northern_ireland",4
"S01002429",2001,"rep_ireland",7
"S01002429",2001,"other_eu",2
"S01002429",2001,"elsewhere",21
"S01002430",2001,"all_people",658
"S01002430",2001,"england",49
"S01002430",2001,"scotland",582
"S01002430",2001,"wales",2
"S01002430",2001,"northern_ireland",5
"S01002430",2001,"rep_ireland",1
"S01002430",2001,"other_eu",6
"S01002430",2001,"elsewhere",13
"S01002431",2001,"all_people",940
"S01002431",2001,"england",24
"S01002431",2001,"scotland",896
"S01002431",2001,"wales",0
"S01002431",2001,"northern_ireland",0
"S01002431",2001,"rep_ireland",7
"S01002431",2001,"other_eu",6
"S01002431",2001,"elsewhere",7
"S01002432",2001,"all_people",1941
"S01002432",2001,"england",178
"S01002432",2001,"scotland",1675
"S01002432",2001,"wales",5
"S01002432",2001,"northern_ireland",45
"S01002432",2001,"rep_ireland",3
"S01002432",2001,"other_eu",17
"S01002432",2001,"elsewhere",18
"S01002433",2001,"all_people",534
"S01002433",2001,"england",21
"S01002433",2001,"scotland",504
"S01002433",2001,"wales",1
"S01002433",2001,"northern_ireland",1
"S01002433",2001,"rep_ireland",0
"S01002433",2001,"other_eu",2
"S01002433",2001,"elsewhere",5
"S01002434",2001,"all_people",923
"S01002434",2001,"england",44
"S01002434",2001,"scotland",859
"S01002434",2001,"wales",1
"S01002434",2001,"northern_ireland",0
"S01002434",2001,"rep_ireland",3
"S01002434",2001,"other_eu",4
"S01002434",2001,"elsewhere",12
"S01002435",2001,"all_people",717
"S01002435",2001,"england",48
"S01002435",2001,"scotland",660
"S01002435",2001,"wales",1
"S01002435",2001,"northern_ireland",0
"S01002435",2001,"rep_ireland",2
"S01002435",2001,"other_eu",3
"S01002435",2001,"elsewhere",3
"S01002436",2001,"all_people",760
"S01002436",2001,"england",31
"S01002436",2001,"scotland",721
"S01002436",2001,"wales",0
"S01002436",2001,"northern_ireland",1
"S01002436",2001,"rep_ireland",0
"S01002436",2001,"other_eu",2
"S01002436",2001,"elsewhere",5
"S01002437",2001,"all_people",687
"S01002437",2001,"england",28
"S01002437",2001,"scotland",627
"S01002437",2001,"wales",0
"S01002437",2001,"northern_ireland",0
"S01002437",2001,"rep_ireland",3
"S01002437",2001,"other_eu",3
"S01002437",2001,"elsewhere",26
"S01002438",2001,"all_people",710
"S01002438",2001,"england",42
"S01002438",2001,"scotland",652
"S01002438",2001,"wales",1
"S01002438",2001,"northern_ireland",0
"S01002438",2001,"rep_ireland",2
"S01002438",2001,"other_eu",8
"S01002438",2001,"elsewhere",5
"S01002439",2001,"all_people",812
"S01002439",2001,"england",19
"S01002439",2001,"scotland",777
"S01002439",2001,"wales",1
"S01002439",2001,"northern_ireland",3
"S01002439",2001,"rep_ireland",1
"S01002439",2001,"other_eu",4
"S01002439",2001,"elsewhere",7
"S01002440",2001,"all_people",1269
"S01002440",2001,"england",51
"S01002440",2001,"scotland",1185
"S01002440",2001,"wales",5
"S01002440",2001,"northern_ireland",1
"S01002440",2001,"rep_ireland",3
"S01002440",2001,"other_eu",9
"S01002440",2001,"elsewhere",15
"S01002441",2001,"all_people",793
"S01002441",2001,"england",41
"S01002441",2001,"scotland",726
"S01002441",2001,"wales",3
"S01002441",2001,"northern_ireland",2
"S01002441",2001,"rep_ireland",7
"S01002441",2001,"other_eu",4
"S01002441",2001,"elsewhere",10
"S01002442",2001,"all_people",459
"S01002442",2001,"england",34
"S01002442",2001,"scotland",389
"S01002442",2001,"wales",1
"S01002442",2001,"northern_ireland",3
"S01002442",2001,"rep_ireland",3
"S01002442",2001,"other_eu",4
"S01002442",2001,"elsewhere",25
"S01002443",2001,"all_people",740
"S01002443",2001,"england",29
"S01002443",2001,"scotland",692
"S01002443",2001,"wales",2
"S01002443",2001,"northern_ireland",3
"S01002443",2001,"rep_ireland",3
"S01002443",2001,"other_eu",5
"S01002443",2001,"elsewhere",6
"S01002444",2001,"all_people",772
"S01002444",2001,"england",28
"S01002444",2001,"scotland",728
"S01002444",2001,"wales",0
"S01002444",2001,"northern_ireland",2
"S01002444",2001,"rep_ireland",2
"S01002444",2001,"other_eu",0
"S01002444",2001,"elsewhere",12
"S01002445",2001,"all_people",1046
"S01002445",2001,"england",41
"S01002445",2001,"scotland",985
"S01002445",2001,"wales",0
"S01002445",2001,"northern_ireland",2
"S01002445",2001,"rep_ireland",5
"S01002445",2001,"other_eu",4
"S01002445",2001,"elsewhere",9
"S01002446",2001,"all_people",1344
"S01002446",2001,"england",126
"S01002446",2001,"scotland",1168
"S01002446",2001,"wales",2
"S01002446",2001,"northern_ireland",12
"S01002446",2001,"rep_ireland",11
"S01002446",2001,"other_eu",10
"S01002446",2001,"elsewhere",15
"S01002447",2001,"all_people",737
"S01002447",2001,"england",33
"S01002447",2001,"scotland",698
"S01002447",2001,"wales",0
"S01002447",2001,"northern_ireland",0
"S01002447",2001,"rep_ireland",2
"S01002447",2001,"other_eu",0
"S01002447",2001,"elsewhere",4
"S01002448",2001,"all_people",574
"S01002448",2001,"england",35
"S01002448",2001,"scotland",529
"S01002448",2001,"wales",0
"S01002448",2001,"northern_ireland",2
"S01002448",2001,"rep_ireland",0
"S01002448",2001,"other_eu",3
"S01002448",2001,"elsewhere",5
"S01002449",2001,"all_people",623
"S01002449",2001,"england",29
"S01002449",2001,"scotland",575
"S01002449",2001,"wales",2
"S01002449",2001,"northern_ireland",1
"S01002449",2001,"rep_ireland",0
"S01002449",2001,"other_eu",0
"S01002449",2001,"elsewhere",16
"S01002450",2001,"all_people",866
"S01002450",2001,"england",51
"S01002450",2001,"scotland",782
"S01002450",2001,"wales",1
"S01002450",2001,"northern_ireland",6
"S01002450",2001,"rep_ireland",3
"S01002450",2001,"other_eu",3
"S01002450",2001,"elsewhere",20
"S01002451",2001,"all_people",1092
"S01002451",2001,"england",84
"S01002451",2001,"scotland",955
"S01002451",2001,"wales",6
"S01002451",2001,"northern_ireland",10
"S01002451",2001,"rep_ireland",2
"S01002451",2001,"other_eu",12
"S01002451",2001,"elsewhere",23
"S01002452",2001,"all_people",568
"S01002452",2001,"england",26
"S01002452",2001,"scotland",530
"S01002452",2001,"wales",1
"S01002452",2001,"northern_ireland",3
"S01002452",2001,"rep_ireland",2
"S01002452",2001,"other_eu",4
"S01002452",2001,"elsewhere",2
"S01002453",2001,"all_people",799
"S01002453",2001,"england",34
"S01002453",2001,"scotland",749
"S01002453",2001,"wales",1
"S01002453",2001,"northern_ireland",2
"S01002453",2001,"rep_ireland",1
"S01002453",2001,"other_eu",5
"S01002453",2001,"elsewhere",7
"S01002454",2001,"all_people",807
"S01002454",2001,"england",27
"S01002454",2001,"scotland",763
"S01002454",2001,"wales",3
"S01002454",2001,"northern_ireland",4
"S01002454",2001,"rep_ireland",0
"S01002454",2001,"other_eu",2
"S01002454",2001,"elsewhere",8
"S01002455",2001,"all_people",627
"S01002455",2001,"england",27
"S01002455",2001,"scotland",586
"S01002455",2001,"wales",0
"S01002455",2001,"northern_ireland",6
"S01002455",2001,"rep_ireland",0
"S01002455",2001,"other_eu",3
"S01002455",2001,"elsewhere",5
"S01002456",2001,"all_people",1019
"S01002456",2001,"england",42
"S01002456",2001,"scotland",943
"S01002456",2001,"wales",3
"S01002456",2001,"northern_ireland",5
"S01002456",2001,"rep_ireland",12
"S01002456",2001,"other_eu",4
"S01002456",2001,"elsewhere",10
"S01002457",2001,"all_people",822
"S01002457",2001,"england",31
"S01002457",2001,"scotland",782
"S01002457",2001,"wales",3
"S01002457",2001,"northern_ireland",2
"S01002457",2001,"rep_ireland",0
"S01002457",2001,"other_eu",1
"S01002457",2001,"elsewhere",3
"S01002458",2001,"all_people",877
"S01002458",2001,"england",28
"S01002458",2001,"scotland",825
"S01002458",2001,"wales",6
"S01002458",2001,"northern_ireland",3
"S01002458",2001,"rep_ireland",3
"S01002458",2001,"other_eu",4
"S01002458",2001,"elsewhere",8
"S01002459",2001,"all_people",525
"S01002459",2001,"england",38
"S01002459",2001,"scotland",467
"S01002459",2001,"wales",1
"S01002459",2001,"northern_ireland",2
"S01002459",2001,"rep_ireland",1
"S01002459",2001,"other_eu",11
"S01002459",2001,"elsewhere",5
"S01002460",2001,"all_people",846
"S01002460",2001,"england",27
"S01002460",2001,"scotland",804
"S01002460",2001,"wales",1
"S01002460",2001,"northern_ireland",3
"S01002460",2001,"rep_ireland",6
"S01002460",2001,"other_eu",1
"S01002460",2001,"elsewhere",4
"S01002461",2001,"all_people",477
"S01002461",2001,"england",33
"S01002461",2001,"scotland",434
"S01002461",2001,"wales",1
"S01002461",2001,"northern_ireland",0
